datatype,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,L,PredictMethod,Sigma,barytol,barytype,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2,barypars
kim,sphbary,0.0001,0,26-Oct-2020 18:06:02,100,10000,12,7f39fc1,ddee4fd3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.8799939763518,3.34143137783721,10.14799,209.7726,,85401,,0.101251621420111,0.073269264179935,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8201,0.01,8201,10,0.0894799405225127,0.12331057382987,1799,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 19:08:34,100,10000,12,7f39fc1,cc0f0379,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.85764744813756,3.13841450689042,9.587487,181.990467,,79653,,0.0986093767018513,0.0707295732424022,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8203,0.01,8203,10,0.0832377723984419,0.112820169308278,1797,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 18:34:48,100,10000,12,7f39fc1,851f8b1d,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.2994790312537,2.5813517210722,9.793465,195.643246,,42450,,0.109757165982918,0.0838764207215671,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.7758,0.01,7758,10,0.101783014719001,0.132615898338815,2242,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:45:14,100,10000,12,7f39fc1,548beef9,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,11.1178101567331,2.88829908746209,11.62311,158.940689,,55402,,0.128007498768549,0.0939557540641208,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8414,0.01,8414,10,0.122931298022203,0.172874915086173,1586,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:30:08,100,10000,12,7f39fc1,6be7e4da,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.7083090042675,3.19456228909566,8.724023,175.625719,,96027,,0.137690713890634,0.0991158217984351,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.7944,0.01,7944,10,0.131508068641358,0.191066506378734,2056,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 18:01:38,100,10000,12,7f39fc1,b6b35eae,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.4242111057656,2.99432414766457,20.28672,151.611945,,36375,,0.10061523027966,0.0757282553572941,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8646,0.01,8646,10,0.084424005169867,0.111322138772229,1354,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:41:36,100,10000,12,7f39fc1,1a099078,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,11.1573799825215,2.37756394443085,10.889818,191.204985,,31372,,0.128515164024976,0.0916218456255884,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.7411,0.01,7411,10,0.119868723987291,0.175300702302784,2589,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 20:58:11,20000,10000,12,7f39fc1,13b7c132,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.08400445176287,1.18702044553923,24.383554,3308.813468,,98869,,0.0895347842561211,0.0645925096179878,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.986,0.01,9860,10,0.0927799142857143,0.128262657972782,140,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 21:02:55,20000,10000,12,7f39fc1,2c75b581,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.0738456163624,1.18836512705065,23.36216,3665.990717,,95913,,0.087776933386068,0.0634547207877094,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9869,0.01,9869,10,0.0728438702290076,0.100768068342776,131,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 21:42:08,20000,10000,12,7f39fc1,5c76a9df,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.44984647327715,0.84519924177746,30.137599,2413.821943,,95345,,0.0639103373861566,0.0443805766324381,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9879,0.01,9879,10,0.0878459636988159,0.127475474377674,121,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 22:55:00,20000,10000,12,7368483,8545b8ff,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.0773052986592,1.19855703224617,30.86554,3667.244505,,60850,,0.0882915639687105,0.0639784935672952,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9846,0.01,9846,10,0.0864368376623377,0.122176885235402,154,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 21:55:41,20000,10000,12,7f39fc1,e038d65a,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46323268752105,0.843543700922579,24.081523,2276.888812,,89306,,0.0656543360886196,0.0452226090559205,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9872,0.01,9872,10,0.0781776531030725,0.1101335809782,128,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 21:01:11,20000,10000,12,7f39fc1,3e0b637b,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07074679757783,1.20300131584841,26.13312,3420.083072,,59639,,0.0872737110978314,0.0628815633232456,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9859,0.01,9859,10,0.0872252482269504,0.116316328471693,141,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 21:03:21,20000,10000,12,7f39fc1,b2242017,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46516545951326,0.842165617932642,35.51987,2619.504923,,71067,,0.0641568624872065,0.0444988424853231,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9865,0.01,9865,10,0.0785036655786205,0.105884983501787,135,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 23:17:54,20000,10000,12,7368483,a9ad11e6,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.43219022994492,0.853499576178841,37.032673,3115.85313,,28358,,0.0651518301231896,0.0448106956697637,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9893,0.01,9893,10,0.0910298858826745,0.144241932291742,107,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 20:59:00,20000,10000,12,7f39fc1,ea40d1a3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46327809028775,0.849109916558748,50.232389,2436.991003,,41867,,0.0644745449803292,0.044721332412447,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9872,0.01,9872,10,0.0829471444431467,0.118605034714644,128,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 21:14:22,20000,10000,12,7f39fc1,ea7b45a0,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.08304393996822,1.18818729781234,28.294087,4099.80317,,83020,,0.0883161409494649,0.0639137947680245,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9855,0.01,9855,10,0.0840802137931034,0.112726128672166,145,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 21:40:31,20000,10000,12,7f39fc1,47e3ad7d,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07445592363481,1.18662200682086,33.498987,4115.315155,,80029,,0.0882458834287774,0.0641237028119846,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9875,0.01,9875,10,0.0898304,0.117189046563371,125,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 22:42:22,20000,10000,12,7368483,3f76eaac,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.06394685295249,1.19009529280721,29.68195,3400.229466,,69831,,0.0887647169696291,0.063673931464814,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9859,0.01,9859,10,0.077687219858156,0.100734041383964,141,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 23:55:40,20000,10000,12,7368483,deaeef11,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.06915259824214,1.19561877765066,30.434537,3557.04611,,86132,,0.0907655436759747,0.0653080290578625,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9845,0.01,9845,10,0.080436664516129,0.109957992003779,155,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 21:05:30,20000,10000,12,7f39fc1,5fddf4ab,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.44157132093372,0.850724554438957,39.745947,2655.322802,,4372,,0.0629125526691185,0.0437214346289978,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9878,0.01,9878,10,0.0830781184666813,0.125886910499665,122,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 22:51:30,20000,10000,12,7368483,4c6d9ae3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45982194879829,0.84972121858341,28.984296,2438.720576,,97817,,0.0641177692895716,0.0439797012965196,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9874,0.01,9874,10,0.0952612614110037,0.135194901374615,126,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 21:49:42,20000,10000,12,7f39fc1,b34416e9,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45967467276381,0.849978760271874,31.44279,2559.096589,,65407,,0.0631666233009425,0.0438681056579893,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9893,0.01,9893,10,0.0756899855078986,0.117706984055952,107,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 23:22:42,20000,10000,12,7368483,2fbd6bb9,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.08547121380347,1.18035731121745,30.478143,3406.092715,,35226,,0.0881339247714747,0.0642922981012567,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9818,0.01,9818,10,0.079401010989011,0.102409603803378,182,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 22:57:22,20000,10000,12,7368483,00a35205,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07846341391041,1.1907437861285,30.915018,3671.677634,,90773,,0.0884308287612954,0.0638965650790449,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9872,0.01,9872,10,0.088796875,0.121317550960086,128,NaN,,,,
brk,sphbary,0.0001,0,27-Oct-2020 00:31:35,20000,10000,12,7368483,d62e0f96,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45745326151488,0.851874698850273,30.492717,2493.000828,,30814,,0.0643308490137898,0.044743861464428,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9874,0.01,9874,10,0.0839720964137656,0.11981351209366,126,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 22:53:30,20000,10000,12,7368483,a6c97cf7,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45893513864878,0.846281371181748,27.570989,2566.556182,,58274,,0.0643996122267794,0.044451757332523,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9904,0.01,9904,10,0.0989926316966493,0.153669779075178,96,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 19:08:00,388,10000,12,7f39fc1,b97c9123,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.76688230935154,2.30544422886491,10.128435,344.68591,,49937,,0.0968301096132027,0.070664646944226,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.898,0.01,8980,10,0.0914440176470588,0.122213045792423,1020,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 19:00:36,388,10000,12,7f39fc1,506fafca,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,8.05514535159955,2.01645414392803,9.153221,409.008257,,61472,,0.111414561064118,0.0777095798452996,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8619,0.01,8619,10,0.112357800652088,0.164987685884549,1381,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 18:27:41,388,10000,12,7f39fc1,20eee5e7,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.6734151514182,2.16657931041084,10.845795,347.971171,,42663,,0.0977675485110101,0.0715636351344928,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9038,0.01,9038,10,0.0874368898128899,0.121711345707888,962,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 18:57:03,388,10000,12,7f39fc1,acd6d145,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.74791620032312,2.13387920805325,13.238931,347.194771,,96990,,0.103946047989862,0.0758376982116209,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9151,0.01,9151,10,0.0974419540636043,0.141343115964077,849,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 19:04:15,388,10000,12,7f39fc1,55bc0807,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.88413673877248,2.04129105246344,11.592153,390.515205,,4083,,0.109652418016215,0.0769692552073648,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8996,0.01,8996,10,0.110760046658443,0.156452372611301,1004,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 17:59:14,388,10000,12,7f39fc1,694324ad,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.90080770544204,1.9871772360394,19.680727,365.267406,,41171,,0.10084606106568,0.075486646757113,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8914,0.01,8914,10,0.0922600736648251,0.128337154148176,1086,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 19:05:04,388,10000,12,7f39fc1,68fefa2f,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,8.00076676638684,2.02517313269839,10.232196,449.201201,,37740,,0.10784477065776,0.074610390848517,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8981,0.01,8981,10,0.112477995585046,0.17245801602043,1019,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 19:12:42,388,10000,12,7f39fc1,6d0d2385,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.69835958141817,2.33859183495856,9.881101,362.815515,,70853,,0.101475491010702,0.0740216382839383,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8898,0.01,8898,10,0.0912649727767694,0.124229790735028,1102,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 18:27:40,388,10000,12,7f39fc1,d7acb350,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.79523389129099,2.48353564531055,10.072082,358.248891,,70597,,0.0959662590472891,0.0701937548066288,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8922,0.01,8922,10,0.0811194406307977,0.10988389182124,1078,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 19:00:37,388,10000,12,7f39fc1,935fa345,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.81788312681007,2.07595668913833,9.631106,381.935552,,84746,,0.105874644246266,0.0755360648596776,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8706,0.01,8706,10,0.103627168991058,0.145614121646717,1294,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:15:42,388,10000,12,7f39fc1,b3329e99,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.99284971600664,1.99324459044075,18.63227,395.819672,,17204,,0.106735758925423,0.0764894420530124,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8645,0.01,8645,10,0.106495051259845,0.151892275335079,1355,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:54:29,388,10000,12,7f39fc1,21d4c292,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.91572051304594,1.91090258281576,8.892883,402.393874,,35933,,0.113429154365548,0.0787907620098745,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8585,0.01,8585,10,0.120360345358718,0.17920912154485,1415,NaN,,,,
brk,sphbary,0.0001,0,26-Oct-2020 18:20:08,388,10000,12,7f39fc1,3feb0454,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.69290989074186,2.07416651148174,11.334947,354.2865,,399,,0.109410654160941,0.0788957866076137,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.9216,0.01,9216,10,0.109332881668472,0.164020778819393,784,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 17:57:01,388,10000,12,7f39fc1,90a92ba9,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.75127487546403,2.43612200487959,11.309244,361.950751,,98601,,0.0972549075624583,0.0723099016396123,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8902,0.01,8902,10,0.088063552823315,0.119191591074687,1098,NaN,,,,
kim,sphbary,0.0001,0,26-Oct-2020 19:13:49,388,10000,12,7f39fc1,ff6de45f,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.58926969817552,2.33319032553829,12.638205,366.864777,,67837,,0.0974076489179819,0.0717294253314157,NaN,<undefined>,NaN,<undefined>,NaN,0.2,spherical,0.8933,0.01,8933,10,0.0943027413308341,0.126451033337127,1067,NaN,,,,
