ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  29a    0.00    0.00   43.60    0.615913e+02   -0.610668e+02    0.130795e+04
  29a    0.00    0.00   43.60    0.317175e+02    0.000000e+00    0.138055e+04
  29a    0.00    0.00   43.60    0.317175e+02    0.180000e+03    0.138048e+04
  29a    0.00    0.00   43.60    0.900000e+02    0.317175e+02    0.129501e+04
  29a    0.00    0.00   43.60    0.900000e+02   -0.317175e+02    0.129536e+04
  29a    0.00    0.00   43.60    0.582825e+02    0.900000e+02    0.133996e+04
  29a    0.00    0.00   43.60    0.582825e+02   -0.900000e+02    0.133996e+04
  29a    0.00    0.00   43.60    0.209052e+02    0.900000e+02    0.120770e+04
  29a    0.00    0.00   43.60    0.209052e+02   -0.900000e+02    0.120770e+04
  29a    0.00    0.00   43.60    0.690948e+02    0.000000e+00    0.135642e+04
  29a    0.00    0.00   43.60    0.690948e+02    0.180000e+03    0.136064e+04
  29a    0.00    0.00   43.60    0.900000e+02    0.690948e+02    0.131442e+04
  29a    0.00    0.00   43.60    0.900000e+02   -0.690948e+02    0.132730e+04
  29a    0.00    0.00   43.60    0.547356e+02    0.450000e+02    0.130760e+04
  29a    0.00    0.00   43.60    0.547356e+02   -0.135000e+03    0.130760e+04
  29a    0.00    0.00   43.60    0.547356e+02   -0.450000e+02    0.130760e+04
  29a    0.00    0.00   43.60    0.547356e+02    0.135000e+03    0.130760e+04
  29a    0.00    0.00   43.60    0.100000e-05    0.000000e+00    0.138534e+04
  29a    0.00    0.00   43.60    0.900000e+02    0.000000e+00    0.120489e+04
  29a    0.00    0.00   43.60    0.900000e+02    0.900000e+02    0.120489e+04
  29a    0.00    0.00   43.60    0.360000e+02    0.582825e+02    0.132054e+04
  29a    0.00    0.00   43.60    0.360000e+02   -0.121717e+03    0.132054e+04
  29a    0.00    0.00   43.60    0.360000e+02   -0.582825e+02    0.130401e+04
  29a    0.00    0.00   43.60    0.360000e+02    0.121717e+03    0.130401e+04
  29a    0.00    0.00   43.60    0.600000e+02    0.209052e+02    0.129008e+04
  29a    0.00    0.00   43.60    0.600000e+02   -0.159095e+03    0.129008e+04
  29a    0.00    0.00   43.60    0.600000e+02   -0.209052e+02    0.125821e+04
  29a    0.00    0.00   43.60    0.600000e+02    0.159095e+03    0.125821e+04
  29a    0.00    0.00   43.60    0.720000e+02    0.582825e+02    0.123887e+04
  29a    0.00    0.00   43.60    0.720000e+02   -0.121717e+03    0.123887e+04
  29a    0.00    0.00   43.60    0.720000e+02   -0.582825e+02    0.129226e+04
  29a    0.00    0.00   43.60    0.720000e+02    0.121717e+03    0.129226e+04
  29b   33.69   84.06   56.31    0.107173e+02    0.450000e+02    0.127552e+04
  29b   33.69   84.06   56.31    0.256722e+02    0.526226e+02    0.123324e+04
  29b   33.69   84.06   56.31    0.107173e+02   -0.450000e+02    0.127299e+04
  29b   33.69   84.06   56.31    0.256722e+02   -0.526226e+02    0.120524e+04
  29b   33.69   84.06   56.31    0.561496e+02    0.911025e+01    0.131379e+04
  29b   33.69   84.06   56.31    0.561496e+02   -0.911025e+01    0.127228e+04
  29b   33.69   84.06   56.31    0.396648e+02    0.418103e+02    0.117717e+04
  29b   33.69   84.06   56.31    0.503352e+02    0.265651e+02    0.127875e+04
  29b   33.69   84.06   56.31    0.396648e+02   -0.418103e+02    0.123064e+04
  29b   33.69   84.06   56.31    0.503352e+02   -0.265651e+02    0.119342e+04
  29b   33.69   84.06   56.31    0.107173e+02   -0.135000e+03    0.128431e+04
  29b   33.69   84.06   56.31    0.256722e+02   -0.127377e+03    0.126687e+04
  29b   33.69   84.06   56.31    0.107173e+02    0.135000e+03    0.130570e+04
  29b   33.69   84.06   56.31    0.256722e+02    0.127377e+03    0.127439e+04
  29b   33.69   84.06   56.31    0.561496e+02   -0.170890e+03    0.127833e+04
  29b   33.69   84.06   56.31    0.561496e+02    0.170890e+03    0.128804e+04
  29b   33.69   84.06   56.31    0.396648e+02   -0.138190e+03    0.126933e+04
  29b   33.69   84.06   56.31    0.503352e+02   -0.153435e+03    0.124914e+04
  29b   33.69   84.06   56.31    0.396648e+02    0.138190e+03    0.126025e+04
  29b   33.69   84.06   56.31    0.503352e+02    0.153435e+03    0.130253e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.762263e+01    0.131245e+04
  29b   33.69   84.06   56.31    0.698633e+02    0.162670e+02    0.127728e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.172377e+03    0.132709e+04
  29b   33.69   84.06   56.31    0.698633e+02   -0.163733e+03    0.126363e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.558123e+02    0.124442e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.124188e+03    0.129184e+04
  29b   33.69   84.06   56.31    0.648158e+02    0.317175e+02    0.126138e+04
  29b   33.69   84.06   56.31    0.698633e+02    0.471679e+02    0.125779e+04
  29b   33.69   84.06   56.31    0.648158e+02   -0.148283e+03    0.132652e+04
  29b   33.69   84.06   56.31    0.698633e+02   -0.132832e+03    0.123218e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.762263e+01    0.128748e+04
  29b   33.69   84.06   56.31    0.698633e+02   -0.162670e+02    0.121192e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.172377e+03    0.131020e+04
  29b   33.69   84.06   56.31    0.698633e+02    0.163733e+03    0.132814e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.558123e+02    0.129754e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.124188e+03    0.120897e+04
  29b   33.69   84.06   56.31    0.648158e+02   -0.317175e+02    0.122557e+04
  29b   33.69   84.06   56.31    0.698633e+02   -0.471679e+02    0.129740e+04
  29b   33.69   84.06   56.31    0.648158e+02    0.148283e+03    0.130689e+04
  29b   33.69   84.06   56.31    0.698633e+02    0.132832e+03    0.127249e+04
  29b   33.69   84.06   56.31    0.349134e+02    0.767175e+02    0.119919e+04
  29b   33.69   84.06   56.31    0.349134e+02    0.103283e+03    0.131386e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.823774e+02    0.119497e+04
  29b   33.69   84.06   56.31    0.747523e+02    0.690948e+02    0.126827e+04
  29b   33.69   84.06   56.31    0.824439e+02    0.976226e+02    0.117956e+04
  29b   33.69   84.06   56.31    0.747523e+02    0.110905e+03    0.121410e+04
  29b   33.69   84.06   56.31    0.464867e+02    0.616600e+02    0.117984e+04
  29b   33.69   84.06   56.31    0.615913e+02    0.610668e+02    0.121059e+04
  29b   33.69   84.06   56.31    0.464867e+02    0.118340e+03    0.127686e+04
  29b   33.69   84.06   56.31    0.615913e+02    0.118933e+03    0.126560e+04
  29b   33.69   84.06   56.31    0.349134e+02   -0.103283e+03    0.128586e+04
  29b   33.69   84.06   56.31    0.349134e+02   -0.767175e+02    0.121502e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.976226e+02    0.121305e+04
  29b   33.69   84.06   56.31    0.747523e+02   -0.110905e+03    0.125258e+04
  29b   33.69   84.06   56.31    0.824439e+02   -0.823774e+02    0.119989e+04
  29b   33.69   84.06   56.31    0.747523e+02   -0.690948e+02    0.123472e+04
  29b   33.69   84.06   56.31    0.464867e+02   -0.118340e+03    0.126060e+04
  29b   33.69   84.06   56.31    0.615913e+02   -0.118933e+03    0.129240e+04
  29b   33.69   84.06   56.31    0.464867e+02   -0.616600e+02    0.122578e+04
  29b   33.69   84.06   56.31    0.615913e+02   -0.610668e+02    0.121931e+04
  29b   33.69   84.06   56.31    0.317175e+02    0.000000e+00    0.125484e+04
  29b   33.69   84.06   56.31    0.317175e+02    0.180000e+03    0.131358e+04
  29b   33.69   84.06   56.31    0.900000e+02    0.317175e+02    0.131681e+04
  29b   33.69   84.06   56.31    0.900000e+02   -0.317175e+02    0.124900e+04
  29b   33.69   84.06   56.31    0.582825e+02    0.900000e+02    0.117661e+04
  29b   33.69   84.06   56.31    0.582825e+02   -0.900000e+02    0.123542e+04
  29b   33.69   84.06   56.31    0.209052e+02    0.900000e+02    0.125526e+04
  29b   33.69   84.06   56.31    0.209052e+02   -0.900000e+02    0.123837e+04
  29b   33.69   84.06   56.31    0.690948e+02    0.000000e+00    0.127362e+04
  29b   33.69   84.06   56.31    0.690948e+02    0.180000e+03    0.128079e+04
  29b   33.69   84.06   56.31    0.900000e+02    0.690948e+02    0.128621e+04
  29b   33.69   84.06   56.31    0.900000e+02   -0.690948e+02    0.123746e+04
  29b   33.69   84.06   56.31    0.547356e+02    0.450000e+02    0.115824e+04
  29b   33.69   84.06   56.31    0.547356e+02   -0.135000e+03    0.120721e+04
  29b   33.69   84.06   56.31    0.547356e+02   -0.450000e+02    0.116401e+04
  29b   33.69   84.06   56.31    0.547356e+02    0.135000e+03    0.119251e+04
  29b   33.69   84.06   56.31    0.100000e-05    0.000000e+00    0.112870e+04
  29b   33.69   84.06   56.31    0.900000e+02    0.000000e+00    0.114826e+04
  29b   33.69   84.06   56.31    0.900000e+02    0.900000e+02    0.111990e+04
  29b   33.69   84.06   56.31    0.360000e+02    0.582825e+02    0.110182e+04
  29b   33.69   84.06   56.31    0.360000e+02   -0.121717e+03    0.130542e+04
  29b   33.69   84.06   56.31    0.360000e+02   -0.582825e+02    0.124689e+04
  29b   33.69   84.06   56.31    0.360000e+02    0.121717e+03    0.133081e+04
  29b   33.69   84.06   56.31    0.600000e+02    0.209052e+02    0.128445e+04
  29b   33.69   84.06   56.31    0.600000e+02   -0.159095e+03    0.128727e+04
  29b   33.69   84.06   56.31    0.600000e+02   -0.209052e+02    0.120172e+04
  29b   33.69   84.06   56.31    0.600000e+02    0.159095e+03    0.130661e+04
  29b   33.69   84.06   56.31    0.720000e+02    0.582825e+02    0.127172e+04
  29b   33.69   84.06   56.31    0.720000e+02   -0.121717e+03    0.126694e+04
  29b   33.69   84.06   56.31    0.720000e+02   -0.582825e+02    0.122627e+04
  29b   33.69   84.06   56.31    0.720000e+02    0.121717e+03    0.117246e+04
  31a   11.31   80.72   78.69    0.107173e+02    0.450000e+02    0.122592e+04
  31a   11.31   80.72   78.69    0.256722e+02    0.526226e+02    0.129318e+04
  31a   11.31   80.72   78.69    0.107173e+02   -0.450000e+02    0.122634e+04
  31a   11.31   80.72   78.69    0.256722e+02   -0.526226e+02    0.118941e+04
  31a   11.31   80.72   78.69    0.561496e+02    0.911025e+01    0.123753e+04
  31a   11.31   80.72   78.69    0.561496e+02   -0.911025e+01    0.117140e+04
  31a   11.31   80.72   78.69    0.396648e+02    0.418103e+02    0.115023e+04
  31a   11.31   80.72   78.69    0.503352e+02    0.265651e+02    0.116816e+04
  31a   11.31   80.72   78.69    0.396648e+02   -0.418103e+02    0.121333e+04
  31a   11.31   80.72   78.69    0.503352e+02   -0.265651e+02    0.127742e+04
  31a   11.31   80.72   78.69    0.107173e+02   -0.135000e+03    0.126405e+04
  31a   11.31   80.72   78.69    0.256722e+02   -0.127377e+03    0.118287e+04
  31a   11.31   80.72   78.69    0.107173e+02    0.135000e+03    0.116078e+04
  31a   11.31   80.72   78.69    0.256722e+02    0.127377e+03    0.116992e+04
  31a   11.31   80.72   78.69    0.561496e+02   -0.170890e+03    0.114861e+04
  31a   11.31   80.72   78.69    0.561496e+02    0.170890e+03    0.118695e+04
  31a   11.31   80.72   78.69    0.396648e+02   -0.138190e+03    0.112715e+04
  31a   11.31   80.72   78.69    0.503352e+02   -0.153435e+03    0.116261e+04
  31a   11.31   80.72   78.69    0.396648e+02    0.138190e+03    0.122494e+04
  31a   11.31   80.72   78.69    0.503352e+02    0.153435e+03    0.120496e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.762263e+01    0.116373e+04
  31a   11.31   80.72   78.69    0.698633e+02    0.162670e+02    0.116985e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.172377e+03    0.125209e+04
  31a   11.31   80.72   78.69    0.698633e+02   -0.163733e+03    0.117893e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.558123e+02    0.118681e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.124188e+03    0.114861e+04
  31a   11.31   80.72   78.69    0.648158e+02    0.317175e+02    0.122494e+04
  31a   11.31   80.72   78.69    0.698633e+02    0.471679e+02    0.119581e+04
  31a   11.31   80.72   78.69    0.648158e+02   -0.148283e+03    0.112363e+04
  31a   11.31   80.72   78.69    0.698633e+02   -0.132832e+03    0.116092e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.762263e+01    0.122592e+04
  31a   11.31   80.72   78.69    0.698633e+02   -0.162670e+02    0.129430e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.172377e+03    0.122641e+04
  31a   11.31   80.72   78.69    0.698633e+02    0.163733e+03    0.118427e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.558123e+02    0.123577e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.124188e+03    0.117140e+04
  31a   11.31   80.72   78.69    0.648158e+02   -0.317175e+02    0.115360e+04
  31a   11.31   80.72   78.69    0.698633e+02   -0.471679e+02    0.116753e+04
  31a   11.31   80.72   78.69    0.648158e+02    0.148283e+03    0.121333e+04
  31a   11.31   80.72   78.69    0.698633e+02    0.132832e+03    0.127678e+04
  31a   11.31   80.72   78.69    0.349134e+02    0.767175e+02    0.117140e+04
  31a   11.31   80.72   78.69    0.349134e+02    0.103283e+03    0.123788e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.823774e+02    0.122641e+04
  31a   11.31   80.72   78.69    0.747523e+02    0.690948e+02    0.117928e+04
  31a   11.31   80.72   78.69    0.824439e+02    0.976226e+02    0.122592e+04
  31a   11.31   80.72   78.69    0.747523e+02    0.110905e+03    0.129430e+04
  31a   11.31   80.72   78.69    0.464867e+02    0.616600e+02    0.127038e+04
  31a   11.31   80.72   78.69    0.615913e+02    0.610668e+02    0.120777e+04
  31a   11.31   80.72   78.69    0.464867e+02    0.118340e+03    0.116887e+04
  31a   11.31   80.72   78.69    0.615913e+02    0.118933e+03    0.115606e+04
  31a   11.31   80.72   78.69    0.349134e+02   -0.103283e+03    0.114861e+04
  31a   11.31   80.72   78.69    0.349134e+02   -0.767175e+02    0.118681e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.976226e+02    0.126405e+04
  31a   11.31   80.72   78.69    0.747523e+02   -0.110905e+03    0.117893e+04
  31a   11.31   80.72   78.69    0.824439e+02   -0.823774e+02    0.115958e+04
  31a   11.31   80.72   78.69    0.747523e+02   -0.690948e+02    0.116992e+04
  31a   11.31   80.72   78.69    0.464867e+02   -0.118340e+03    0.114038e+04
  31a   11.31   80.72   78.69    0.615913e+02   -0.118933e+03    0.111174e+04
  31a   11.31   80.72   78.69    0.464867e+02   -0.616600e+02    0.119630e+04
  31a   11.31   80.72   78.69    0.615913e+02   -0.610668e+02    0.122494e+04
  31a   11.31   80.72   78.69    0.317175e+02    0.000000e+00    0.131738e+04
  31a   11.31   80.72   78.69    0.317175e+02    0.180000e+03    0.111815e+04
  31a   11.31   80.72   78.69    0.900000e+02    0.317175e+02    0.112223e+04
  31a   11.31   80.72   78.69    0.900000e+02   -0.317175e+02    0.132568e+04
  31a   11.31   80.72   78.69    0.582825e+02    0.900000e+02    0.132568e+04
  31a   11.31   80.72   78.69    0.582825e+02   -0.900000e+02    0.112870e+04
  31a   11.31   80.72   78.69    0.209052e+02    0.900000e+02    0.128410e+04
  31a   11.31   80.72   78.69    0.209052e+02   -0.900000e+02    0.119799e+04
  31a   11.31   80.72   78.69    0.690948e+02    0.000000e+00    0.128473e+04
  31a   11.31   80.72   78.69    0.690948e+02    0.180000e+03    0.119799e+04
  31a   11.31   80.72   78.69    0.900000e+02    0.690948e+02    0.119799e+04
  31a   11.31   80.72   78.69    0.900000e+02   -0.690948e+02    0.128811e+04
  31a   11.31   80.72   78.69    0.547356e+02    0.450000e+02    0.113545e+04
  31a   11.31   80.72   78.69    0.547356e+02   -0.135000e+03    0.108135e+04
  31a   11.31   80.72   78.69    0.547356e+02   -0.450000e+02    0.113995e+04
  31a   11.31   80.72   78.69    0.547356e+02    0.135000e+03    0.114692e+04
  31a   11.31   80.72   78.69    0.100000e-05    0.000000e+00    0.109556e+04
  31a   11.31   80.72   78.69    0.900000e+02    0.000000e+00    0.110028e+04
  31a   11.31   80.72   78.69    0.900000e+02    0.900000e+02    0.109212e+04
  31a   11.31   80.72   78.69    0.360000e+02    0.582825e+02    0.116317e+04
  31a   11.31   80.72   78.69    0.360000e+02   -0.121717e+03    0.118793e+04
  31a   11.31   80.72   78.69    0.360000e+02   -0.582825e+02    0.120988e+04
  31a   11.31   80.72   78.69    0.360000e+02    0.121717e+03    0.127263e+04
  31a   11.31   80.72   78.69    0.600000e+02    0.209052e+02    0.127404e+04
  31a   11.31   80.72   78.69    0.600000e+02   -0.159095e+03    0.118174e+04
  31a   11.31   80.72   78.69    0.600000e+02   -0.209052e+02    0.112075e+04
  31a   11.31   80.72   78.69    0.600000e+02    0.159095e+03    0.120707e+04
  31a   11.31   80.72   78.69    0.720000e+02    0.582825e+02    0.120805e+04
  31a   11.31   80.72   78.69    0.720000e+02   -0.121717e+03    0.119068e+04
  31a   11.31   80.72   78.69    0.720000e+02   -0.582825e+02    0.127116e+04
  31a   11.31   80.72   78.69    0.720000e+02    0.121717e+03    0.112750e+04
  31b   27.41   78.84   43.66    0.107173e+02    0.450000e+02    0.123155e+04
  31b   27.41   78.84   43.66    0.256722e+02    0.526226e+02    0.122198e+04
  31b   27.41   78.84   43.66    0.107173e+02   -0.450000e+02    0.127756e+04
  31b   27.41   78.84   43.66    0.256722e+02   -0.526226e+02    0.126771e+04
  31b   27.41   78.84   43.66    0.561496e+02    0.911025e+01    0.133349e+04
  31b   27.41   78.84   43.66    0.561496e+02   -0.911025e+01    0.130886e+04
  31b   27.41   78.84   43.66    0.396648e+02    0.418103e+02    0.120510e+04
  31b   27.41   78.84   43.66    0.503352e+02    0.265651e+02    0.128220e+04
  31b   27.41   78.84   43.66    0.396648e+02   -0.418103e+02    0.126750e+04
  31b   27.41   78.84   43.66    0.503352e+02   -0.265651e+02    0.128558e+04
  31b   27.41   78.84   43.66    0.107173e+02   -0.135000e+03    0.132814e+04
  31b   27.41   78.84   43.66    0.256722e+02   -0.127377e+03    0.131062e+04
  31b   27.41   78.84   43.66    0.107173e+02    0.135000e+03    0.124703e+04
  31b   27.41   78.84   43.66    0.256722e+02    0.127377e+03    0.119279e+04
  31b   27.41   78.84   43.66    0.561496e+02   -0.170890e+03    0.126377e+04
  31b   27.41   78.84   43.66    0.561496e+02    0.170890e+03    0.126201e+04
  31b   27.41   78.84   43.66    0.396648e+02   -0.138190e+03    0.137964e+04
  31b   27.41   78.84   43.66    0.503352e+02   -0.153435e+03    0.125842e+04
  31b   27.41   78.84   43.66    0.396648e+02    0.138190e+03    0.119025e+04
  31b   27.41   78.84   43.66    0.503352e+02    0.153435e+03    0.123225e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.762263e+01    0.129444e+04
  31b   27.41   78.84   43.66    0.698633e+02    0.162670e+02    0.128438e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.172377e+03    0.125800e+04
  31b   27.41   78.84   43.66    0.698633e+02   -0.163733e+03    0.132216e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.558123e+02    0.126757e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.124188e+03    0.130908e+04
  31b   27.41   78.84   43.66    0.648158e+02    0.317175e+02    0.122613e+04
  31b   27.41   78.84   43.66    0.698633e+02    0.471679e+02    0.122937e+04
  31b   27.41   78.84   43.66    0.648158e+02   -0.148283e+03    0.129564e+04
  31b   27.41   78.84   43.66    0.698633e+02   -0.132832e+03    0.135931e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.762263e+01    0.126926e+04
  31b   27.41   78.84   43.66    0.698633e+02   -0.162670e+02    0.110619e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.172377e+03    0.122416e+04
  31b   27.41   78.84   43.66    0.698633e+02    0.163733e+03    0.124365e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.558123e+02    0.126729e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.124188e+03    0.123450e+04
  31b   27.41   78.84   43.66    0.648158e+02   -0.317175e+02    0.124731e+04
  31b   27.41   78.84   43.66    0.698633e+02   -0.471679e+02    0.126750e+04
  31b   27.41   78.84   43.66    0.648158e+02    0.148283e+03    0.118505e+04
  31b   27.41   78.84   43.66    0.698633e+02    0.132832e+03    0.122775e+04
  31b   27.41   78.84   43.66    0.349134e+02    0.767175e+02    0.119272e+04
  31b   27.41   78.84   43.66    0.349134e+02    0.103283e+03    0.123823e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.823774e+02    0.128910e+04
  31b   27.41   78.84   43.66    0.747523e+02    0.690948e+02    0.122304e+04
  31b   27.41   78.84   43.66    0.824439e+02    0.976226e+02    0.125301e+04
  31b   27.41   78.84   43.66    0.747523e+02    0.110905e+03    0.121846e+04
  31b   27.41   78.84   43.66    0.464867e+02    0.616600e+02    0.121326e+04
  31b   27.41   78.84   43.66    0.615913e+02    0.610668e+02    0.120686e+04
  31b   27.41   78.84   43.66    0.464867e+02    0.118340e+03    0.119701e+04
  31b   27.41   78.84   43.66    0.615913e+02    0.118933e+03    0.117246e+04
  31b   27.41   78.84   43.66    0.349134e+02   -0.103283e+03    0.128846e+04
  31b   27.41   78.84   43.66    0.349134e+02   -0.767175e+02    0.130429e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.976226e+02    0.125807e+04
  31b   27.41   78.84   43.66    0.747523e+02   -0.110905e+03    0.132195e+04
  31b   27.41   78.84   43.66    0.824439e+02   -0.823774e+02    0.125462e+04
  31b   27.41   78.84   43.66    0.747523e+02   -0.690948e+02    0.122149e+04
  31b   27.41   78.84   43.66    0.464867e+02   -0.118340e+03    0.132941e+04
  31b   27.41   78.84   43.66    0.615913e+02   -0.118933e+03    0.135691e+04
  31b   27.41   78.84   43.66    0.464867e+02   -0.616600e+02    0.124970e+04
  31b   27.41   78.84   43.66    0.615913e+02   -0.610668e+02    0.129388e+04
  31b   27.41   78.84   43.66    0.317175e+02    0.000000e+00    0.123268e+04
  31b   27.41   78.84   43.66    0.317175e+02    0.180000e+03    0.126722e+04
  31b   27.41   78.84   43.66    0.900000e+02    0.317175e+02    0.129747e+04
  31b   27.41   78.84   43.66    0.900000e+02   -0.317175e+02    0.124478e+04
  31b   27.41   78.84   43.66    0.582825e+02    0.900000e+02    0.120299e+04
  31b   27.41   78.84   43.66    0.582825e+02   -0.900000e+02    0.126841e+04
  31b   27.41   78.84   43.66    0.209052e+02    0.900000e+02    0.118399e+04
  31b   27.41   78.84   43.66    0.209052e+02   -0.900000e+02    0.127348e+04
  31b   27.41   78.84   43.66    0.690948e+02    0.000000e+00    0.129261e+04
  31b   27.41   78.84   43.66    0.690948e+02    0.180000e+03    0.127629e+04
  31b   27.41   78.84   43.66    0.900000e+02    0.690948e+02    0.131006e+04
  31b   27.41   78.84   43.66    0.900000e+02   -0.690948e+02    0.123021e+04
  31b   27.41   78.84   43.66    0.547356e+02    0.450000e+02    0.114685e+04
  31b   27.41   78.84   43.66    0.547356e+02   -0.135000e+03    0.123014e+04
  31b   27.41   78.84   43.66    0.547356e+02   -0.450000e+02    0.121213e+04
  31b   27.41   78.84   43.66    0.547356e+02    0.135000e+03    0.105870e+04
  31b   27.41   78.84   43.66    0.100000e-05    0.000000e+00    0.113327e+04
  31b   27.41   78.84   43.66    0.900000e+02    0.000000e+00    0.124344e+04
  31b   27.41   78.84   43.66    0.900000e+02    0.900000e+02    0.111983e+04
  31b   27.41   78.84   43.66    0.360000e+02    0.582825e+02    0.118434e+04
  31b   27.41   78.84   43.66    0.360000e+02   -0.121717e+03    0.132512e+04
  31b   27.41   78.84   43.66    0.360000e+02   -0.582825e+02    0.127847e+04
  31b   27.41   78.84   43.66    0.360000e+02    0.121717e+03    0.124140e+04
  31b   27.41   78.84   43.66    0.600000e+02    0.209052e+02    0.125920e+04
  31b   27.41   78.84   43.66    0.600000e+02   -0.159095e+03    0.124435e+04
  31b   27.41   78.84   43.66    0.600000e+02   -0.209052e+02    0.130014e+04
  31b   27.41   78.84   43.66    0.600000e+02    0.159095e+03    0.125076e+04
  31b   27.41   78.84   43.66    0.720000e+02    0.582825e+02    0.122262e+04
  31b   27.41   78.84   43.66    0.720000e+02   -0.121717e+03    0.132343e+04
  31b   27.41   78.84   43.66    0.720000e+02   -0.582825e+02    0.123640e+04
  31b   27.41   78.84   43.66    0.720000e+02    0.121717e+03    0.117759e+04
  33a   82.88   14.14   82.88    0.107173e+02    0.450000e+02    0.951345e+03
  33a   82.88   14.14   82.88    0.256722e+02    0.526226e+02    0.852222e+03
  33a   82.88   14.14   82.88    0.107173e+02   -0.450000e+02    0.113250e+04
  33a   82.88   14.14   82.88    0.256722e+02   -0.526226e+02    0.118962e+04
  33a   82.88   14.14   82.88    0.561496e+02    0.911025e+01    0.105068e+04
  33a   82.88   14.14   82.88    0.561496e+02   -0.911025e+01    0.122986e+04
  33a   82.88   14.14   82.88    0.396648e+02    0.418103e+02    0.869387e+03
  33a   82.88   14.14   82.88    0.503352e+02    0.265651e+02    0.112012e+04
  33a   82.88   14.14   82.88    0.396648e+02   -0.418103e+02    0.118153e+04
  33a   82.88   14.14   82.88    0.503352e+02   -0.265651e+02    0.118012e+04
  33a   82.88   14.14   82.88    0.107173e+02   -0.135000e+03    0.110893e+04
  33a   82.88   14.14   82.88    0.256722e+02   -0.127377e+03    0.112926e+04
  33a   82.88   14.14   82.88    0.107173e+02    0.135000e+03    0.930592e+03
  33a   82.88   14.14   82.88    0.256722e+02    0.127377e+03    0.834282e+03
  33a   82.88   14.14   82.88    0.561496e+02   -0.170890e+03    0.118216e+04
  33a   82.88   14.14   82.88    0.561496e+02    0.170890e+03    0.115381e+04
  33a   82.88   14.14   82.88    0.396648e+02   -0.138190e+03    0.121312e+04
  33a   82.88   14.14   82.88    0.503352e+02   -0.153435e+03    0.117647e+04
  33a   82.88   14.14   82.88    0.396648e+02    0.138190e+03    0.815710e+03
  33a   82.88   14.14   82.88    0.503352e+02    0.153435e+03    0.980329e+03
  33a   82.88   14.14   82.88    0.824439e+02    0.762263e+01    0.122332e+04
  33a   82.88   14.14   82.88    0.698633e+02    0.162670e+02    0.110049e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.172377e+03    0.118934e+04
  33a   82.88   14.14   82.88    0.698633e+02   -0.163733e+03    0.119096e+04
  33a   82.88   14.14   82.88    0.824439e+02    0.558123e+02    0.103351e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.124188e+03    0.106179e+04
  33a   82.88   14.14   82.88    0.648158e+02    0.317175e+02    0.974983e+03
  33a   82.88   14.14   82.88    0.698633e+02    0.471679e+02    0.103154e+04
  33a   82.88   14.14   82.88    0.648158e+02   -0.148283e+03    0.131710e+04
  33a   82.88   14.14   82.88    0.698633e+02   -0.132832e+03    0.117414e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.762263e+01    0.123795e+04
  33a   82.88   14.14   82.88    0.698633e+02   -0.162670e+02    0.114734e+04
