ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  19a   80.54   18.68   80.54    0.396648D+02   -0.138190D+03    0.127038D+04
  19a   80.54   18.68   80.54    0.503352D+02   -0.153435D+03    0.119039D+04
  19a   80.54   18.68   80.54    0.396648D+02    0.138190D+03    0.890140D+03
  19a   80.54   18.68   80.54    0.503352D+02    0.153435D+03    0.919125D+03
  19a   80.54   18.68   80.54    0.824439D+02    0.762263D+01    0.129719D+04
  19a   80.54   18.68   80.54    0.698633D+02    0.162670D+02    0.118090D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.172377D+03    0.118786D+04
  19a   80.54   18.68   80.54    0.698633D+02   -0.163733D+03    0.124274D+04
  19a   80.54   18.68   80.54    0.824439D+02    0.558123D+02    0.106862D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.124188D+03    0.108754D+04
  19a   80.54   18.68   80.54    0.648158D+02    0.317175D+02    0.102008D+04
  19a   80.54   18.68   80.54    0.698633D+02    0.471679D+02    0.906462D+03
  19a   80.54   18.68   80.54    0.648158D+02   -0.148283D+03    0.138337D+04
  19a   80.54   18.68   80.54    0.698633D+02   -0.132832D+03    0.116338D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.762263D+01    0.143191D+04
  19a   80.54   18.68   80.54    0.698633D+02   -0.162670D+02    0.123936D+04
  19a   80.54   18.68   80.54    0.824439D+02    0.172377D+03    0.129719D+04
  19a   80.54   18.68   80.54    0.698633D+02    0.163733D+03    0.117527D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.558123D+02    0.120257D+04
  19a   80.54   18.68   80.54    0.824439D+02    0.124188D+03    0.109936D+04
  19a   80.54   18.68   80.54    0.648158D+02   -0.317175D+02    0.130324D+04
  19a   80.54   18.68   80.54    0.698633D+02   -0.471679D+02    0.113229D+04
  19a   80.54   18.68   80.54    0.648158D+02    0.148283D+03    0.108149D+04
  19a   80.54   18.68   80.54    0.698633D+02    0.132832D+03    0.946491D+03
  19a   80.54   18.68   80.54    0.349134D+02    0.767175D+02    0.739873D+03
  19a   80.54   18.68   80.54    0.349134D+02    0.103283D+03    0.737621D+03
  19a   80.54   18.68   80.54    0.824439D+02    0.823774D+02    0.933195D+03
  19a   80.54   18.68   80.54    0.747523D+02    0.690948D+02    0.878322D+03
  19a   80.54   18.68   80.54    0.824439D+02    0.976226D+02    0.100910D+04
  19a   80.54   18.68   80.54    0.747523D+02    0.110905D+03    0.891547D+03
  19a   80.54   18.68   80.54    0.464867D+02    0.616600D+02    0.785671D+03
  19a   80.54   18.68   80.54    0.615913D+02    0.610668D+02    0.870020D+03
  19a   80.54   18.68   80.54    0.464867D+02    0.118340D+03    0.732697D+03
  19a   80.54   18.68   80.54    0.615913D+02    0.118933D+03    0.835267D+03
  19a   80.54   18.68   80.54    0.349134D+02   -0.103283D+03    0.119370D+04
  19a   80.54   18.68   80.54    0.349134D+02   -0.767175D+02    0.118069D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.976226D+02    0.108536D+04
  19a   80.54   18.68   80.54    0.747523D+02   -0.110905D+03    0.118835D+04
  19a   80.54   18.68   80.54    0.824439D+02   -0.823774D+02    0.113264D+04
  19a   80.54   18.68   80.54    0.747523D+02   -0.690948D+02    0.113116D+04
  19a   80.54   18.68   80.54    0.464867D+02   -0.118340D+03    0.121868D+04
  19a   80.54   18.68   80.54    0.615913D+02   -0.118933D+03    0.118491D+04
  19a   80.54   18.68   80.54    0.464867D+02   -0.616600D+02    0.119532D+04
  19a   80.54   18.68   80.54    0.615913D+02   -0.610668D+02    0.123626D+04
  19a   80.54   18.68   80.54    0.317175D+02    0.000000D+00    0.107143D+04
  19a   80.54   18.68   80.54    0.317175D+02    0.180000D+03    0.102979D+04
  19a   80.54   18.68   80.54    0.900000D+02    0.317175D+02    0.117119D+04
  19a   80.54   18.68   80.54    0.900000D+02   -0.317175D+02    0.112638D+04
  19a   80.54   18.68   80.54    0.582825D+02    0.900000D+02    0.759149D+03
  19a   80.54   18.68   80.54    0.582825D+02   -0.900000D+02    0.125765D+04
  19a   80.54   18.68   80.54    0.209052D+02    0.900000D+02    0.888382D+03
  19a   80.54   18.68   80.54    0.209052D+02   -0.900000D+02    0.115761D+04
  19a   80.54   18.68   80.54    0.690948D+02    0.000000D+00    0.123985D+04
  19a   80.54   18.68   80.54    0.690948D+02    0.180000D+03    0.114804D+04
  19a   80.54   18.68   80.54    0.900000D+02    0.690948D+02    0.118660D+04
  19a   80.54   18.68   80.54    0.900000D+02   -0.690948D+02    0.109549D+04
  19a   80.54   18.68   80.54    0.547356D+02    0.450000D+02    0.804173D+03
  19a   80.54   18.68   80.54    0.547356D+02   -0.135000D+03    0.123106D+04
  19a   80.54   18.68   80.54    0.547356D+02   -0.450000D+02    0.124520D+04
  19a   80.54   18.68   80.54    0.547356D+02    0.135000D+03    0.804173D+03
  19a   80.54   18.68   80.54    0.100000D-05    0.000000D+00    0.925105D+03
  19a   80.54   18.68   80.54    0.900000D+02    0.000000D+00    0.116809D+04
  19a   80.54   18.68   80.54    0.900000D+02    0.900000D+02    0.925105D+03
  19a   80.54   18.68   80.54    0.360000D+02    0.582825D+02    0.833157D+03
  19a   80.54   18.68   80.54    0.360000D+02   -0.121717D+03    0.115846D+04
  19a   80.54   18.68   80.54    0.360000D+02   -0.582825D+02    0.118631D+04
  19a   80.54   18.68   80.54    0.360000D+02    0.121717D+03    0.881558D+03
  19a   80.54   18.68   80.54    0.600000D+02    0.209052D+02    0.117766D+04
  19a   80.54   18.68   80.54    0.600000D+02   -0.159095D+03    0.131027D+04
  19a   80.54   18.68   80.54    0.600000D+02   -0.209052D+02    0.125624D+04
  19a   80.54   18.68   80.54    0.600000D+02    0.159095D+03    0.101107D+04
  19a   80.54   18.68   80.54    0.720000D+02    0.582825D+02    0.107101D+04
  19a   80.54   18.68   80.54    0.720000D+02   -0.121717D+03    0.120946D+04
  19a   80.54   18.68   80.54    0.720000D+02   -0.582825D+02    0.116732D+04
  19a   80.54   18.68   80.54    0.720000D+02    0.121717D+03    0.987153D+03
  19b   33.69   71.59   56.31    0.107173D+02    0.450000D+02    0.122339D+04
  19b   33.69   71.59   56.31    0.256722D+02    0.526226D+02    0.117991D+04
  19b   33.69   71.59   56.31    0.107173D+02   -0.450000D+02    0.126159D+04
  19b   33.69   71.59   56.31    0.256722D+02   -0.526226D+02    0.124231D+04
  19b   33.69   71.59   56.31    0.561496D+02    0.911025D+01    0.126145D+04
  19b   33.69   71.59   56.31    0.561496D+02   -0.911025D+01    0.115149D+04
  19b   33.69   71.59   56.31    0.396648D+02    0.418103D+02    0.118716D+04
  19b   33.69   71.59   56.31    0.503352D+02    0.265651D+02    0.125104D+04
  19b   33.69   71.59   56.31    0.396648D+02   -0.418103D+02    0.122543D+04
  19b   33.69   71.59   56.31    0.503352D+02   -0.265651D+02    0.119940D+04
  19b   33.69   71.59   56.31    0.107173D+02   -0.135000D+03    0.127059D+04
  19b   33.69   71.59   56.31    0.256722D+02   -0.127377D+03    0.125878D+04
  19b   33.69   71.59   56.31    0.107173D+02    0.135000D+03    0.119455D+04
  19b   33.69   71.59   56.31    0.256722D+02    0.127377D+03    0.120151D+04
  19b   33.69   71.59   56.31    0.561496D+02   -0.170890D+03    0.126117D+04
  19b   33.69   71.59   56.31    0.561496D+02    0.170890D+03    0.129873D+04
  19b   33.69   71.59   56.31    0.396648D+02   -0.138190D+03    0.129698D+04
  19b   33.69   71.59   56.31    0.503352D+02   -0.153435D+03    0.127742D+04
  19b   33.69   71.59   56.31    0.396648D+02    0.138190D+03    0.118526D+04
  19b   33.69   71.59   56.31    0.503352D+02    0.153435D+03    0.116753D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.762263D+01    0.119455D+04
  19b   33.69   71.59   56.31    0.698633D+02    0.162670D+02    0.119096D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.172377D+03    0.127066D+04
  19b   33.69   71.59   56.31    0.698633D+02   -0.163733D+03    0.125835D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.558123D+02    0.129972D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.124188D+03    0.125737D+04
  19b   33.69   71.59   56.31    0.648158D+02    0.317175D+02    0.118273D+04
  19b   33.69   71.59   56.31    0.698633D+02    0.471679D+02    0.116753D+04
  19b   33.69   71.59   56.31    0.648158D+02   -0.148283D+03    0.129698D+04
  19b   33.69   71.59   56.31    0.698633D+02   -0.132832D+03    0.127742D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.762263D+01    0.121474D+04
  19b   33.69   71.59   56.31    0.698633D+02   -0.162670D+02    0.118019D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.172377D+03    0.126166D+04
  19b   33.69   71.59   56.31    0.698633D+02    0.163733D+03    0.125054D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.558123D+02    0.126145D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.124188D+03    0.115177D+04
  19b   33.69   71.59   56.31    0.648158D+02   -0.317175D+02    0.118716D+04
  19b   33.69   71.59   56.31    0.698633D+02   -0.471679D+02    0.125104D+04
  19b   33.69   71.59   56.31    0.648158D+02    0.148283D+03    0.122079D+04
  19b   33.69   71.59   56.31    0.698633D+02    0.132832D+03    0.119940D+04
  19b   33.69   71.59   56.31    0.349134D+02    0.767175D+02    0.116007D+04
  19b   33.69   71.59   56.31    0.349134D+02    0.103283D+03    0.126075D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.823774D+02    0.126159D+04
  19b   33.69   71.59   56.31    0.747523D+02    0.690948D+02    0.124231D+04
  19b   33.69   71.59   56.31    0.824439D+02    0.976226D+02    0.121467D+04
  19b   33.69   71.59   56.31    0.747523D+02    0.110905D+03    0.117984D+04
  19b   33.69   71.59   56.31    0.464867D+02    0.616600D+02    0.119940D+04
  19b   33.69   71.59   56.31    0.615913D+02    0.610668D+02    0.122543D+04
  19b   33.69   71.59   56.31    0.464867D+02    0.118340D+03    0.125111D+04
  19b   33.69   71.59   56.31    0.615913D+02    0.118933D+03    0.118716D+04
  19b   33.69   71.59   56.31    0.349134D+02   -0.103283D+03    0.126644D+04
  19b   33.69   71.59   56.31    0.349134D+02   -0.767175D+02    0.129873D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.976226D+02    0.127073D+04
  19b   33.69   71.59   56.31    0.747523D+02   -0.110905D+03    0.125870D+04
  19b   33.69   71.59   56.31    0.824439D+02   -0.823774D+02    0.119455D+04
  19b   33.69   71.59   56.31    0.747523D+02   -0.690948D+02    0.120038D+04
  19b   33.69   71.59   56.31    0.464867D+02   -0.118340D+03    0.127742D+04
  19b   33.69   71.59   56.31    0.615913D+02   -0.118933D+03    0.129698D+04
  19b   33.69   71.59   56.31    0.464867D+02   -0.616600D+02    0.116753D+04
  19b   33.69   71.59   56.31    0.615913D+02   -0.610668D+02    0.118512D+04
  19b   33.69   71.59   56.31    0.317175D+02    0.000000D+00    0.121037D+04
  19b   33.69   71.59   56.31    0.317175D+02    0.180000D+03    0.119560D+04
  19b   33.69   71.59   56.31    0.900000D+02    0.317175D+02    0.120517D+04
  19b   33.69   71.59   56.31    0.900000D+02   -0.317175D+02    0.121030D+04
  19b   33.69   71.59   56.31    0.582825D+02    0.900000D+02    0.121713D+04
  19b   33.69   71.59   56.31    0.582825D+02   -0.900000D+02    0.119370D+04
  19b   33.69   71.59   56.31    0.209052D+02    0.900000D+02    0.118350D+04
  19b   33.69   71.59   56.31    0.209052D+02   -0.900000D+02    0.125132D+04
  19b   33.69   71.59   56.31    0.690948D+02    0.000000D+00    0.118350D+04
  19b   33.69   71.59   56.31    0.690948D+02    0.180000D+03    0.125132D+04
  19b   33.69   71.59   56.31    0.900000D+02    0.690948D+02    0.125132D+04
  19b   33.69   71.59   56.31    0.900000D+02   -0.690948D+02    0.118399D+04
  19b   33.69   71.59   56.31    0.547356D+02    0.450000D+02    0.116310D+04
  19b   33.69   71.59   56.31    0.547356D+02   -0.135000D+03    0.129360D+04
  19b   33.69   71.59   56.31    0.547356D+02   -0.450000D+02    0.118631D+04
  19b   33.69   71.59   56.31    0.547356D+02    0.135000D+03    0.118146D+04
  19b   33.69   71.59   56.31    0.100000D-05    0.000000D+00    0.114164D+04
  19b   33.69   71.59   56.31    0.900000D+02    0.000000D+00    0.114811D+04
  19b   33.69   71.59   56.31    0.900000D+02    0.900000D+02    0.114410D+04
  19b   33.69   71.59   56.31    0.360000D+02    0.582825D+02    0.958521D+03
  19b   33.69   71.59   56.31    0.360000D+02   -0.121717D+03    0.130767D+04
  19b   33.69   71.59   56.31    0.360000D+02   -0.582825D+02    0.127285D+04
  19b   33.69   71.59   56.31    0.360000D+02    0.121717D+03    0.119054D+04
  19b   33.69   71.59   56.31    0.600000D+02    0.209052D+02    0.118547D+04
  19b   33.69   71.59   56.31    0.600000D+02   -0.159095D+03    0.130739D+04
  19b   33.69   71.59   56.31    0.600000D+02   -0.209052D+02    0.973154D+03
  19b   33.69   71.59   56.31    0.600000D+02    0.159095D+03    0.127285D+04
  19b   33.69   71.59   56.31    0.720000D+02    0.582825D+02    0.127285D+04
  19b   33.69   71.59   56.31    0.720000D+02   -0.121717D+03    0.130774D+04
  19b   33.69   71.59   56.31    0.720000D+02   -0.582825D+02    0.119054D+04
  19b   33.69   71.59   56.31    0.720000D+02    0.121717D+03    0.963094D+03
  21a   14.03   79.02   75.97    0.107173D+02    0.450000D+02    0.131667D+04
  21a   14.03   79.02   75.97    0.256722D+02    0.526226D+02    0.132497D+04
  21a   14.03   79.02   75.97    0.107173D+02   -0.450000D+02    0.124857D+04
  21a   14.03   79.02   75.97    0.256722D+02   -0.526226D+02    0.125997D+04
  21a   14.03   79.02   75.97    0.561496D+02    0.911025D+01    0.128987D+04
  21a   14.03   79.02   75.97    0.561496D+02   -0.911025D+01    0.118871D+04
  21a   14.03   79.02   75.97    0.396648D+02    0.418103D+02    0.120622D+04
  21a   14.03   79.02   75.97    0.503352D+02    0.265651D+02    0.121544D+04
  21a   14.03   79.02   75.97    0.396648D+02   -0.418103D+02    0.125617D+04
  21a   14.03   79.02   75.97    0.503352D+02   -0.265651D+02    0.125491D+04
  21a   14.03   79.02   75.97    0.107173D+02   -0.135000D+03    0.125097D+04
  21a   14.03   79.02   75.97    0.256722D+02   -0.127377D+03    0.115241D+04
  21a   14.03   79.02   75.97    0.107173D+02    0.135000D+03    0.125624D+04
  21a   14.03   79.02   75.97    0.256722D+02    0.127377D+03    0.125216D+04
  21a   14.03   79.02   75.97    0.561496D+02   -0.170890D+03    0.120053D+04
  21a   14.03   79.02   75.97    0.561496D+02    0.170890D+03    0.126602D+04
  21a   14.03   79.02   75.97    0.396648D+02   -0.138190D+03    0.110858D+04
  21a   14.03   79.02   75.97    0.503352D+02   -0.153435D+03    0.115001D+04
  21a   14.03   79.02   75.97    0.396648D+02    0.138190D+03    0.124055D+04
  21a   14.03   79.02   75.97    0.503352D+02    0.153435D+03    0.121340D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.762263D+01    0.125547D+04
  21a   14.03   79.02   75.97    0.698633D+02    0.162670D+02    0.125167D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.172377D+03    0.123866D+04
  21a   14.03   79.02   75.97    0.698633D+02   -0.163733D+03    0.115191D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.558123D+02    0.125716D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.124188D+03    0.119708D+04
  21a   14.03   79.02   75.97    0.648158D+02    0.317175D+02    0.124055D+04
  21a   14.03   79.02   75.97    0.698633D+02    0.471679D+02    0.121340D+04
  21a   14.03   79.02   75.97    0.648158D+02   -0.148283D+03    0.110239D+04
  21a   14.03   79.02   75.97    0.698633D+02   -0.132832D+03    0.115346D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.762263D+01    0.131667D+04
  21a   14.03   79.02   75.97    0.698633D+02   -0.162670D+02    0.132392D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.172377D+03    0.125554D+04
  21a   14.03   79.02   75.97    0.698633D+02    0.163733D+03    0.126025D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.558123D+02    0.128987D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.124188D+03    0.118069D+04
  21a   14.03   79.02   75.97    0.648158D+02   -0.317175D+02    0.120341D+04
  21a   14.03   79.02   75.97    0.698633D+02   -0.471679D+02    0.121903D+04
  21a   14.03   79.02   75.97    0.648158D+02    0.148283D+03    0.125617D+04
  21a   14.03   79.02   75.97    0.698633D+02    0.132832D+03    0.125033D+04
  21a   14.03   79.02   75.97    0.349134D+02    0.767175D+02    0.118871D+04
  21a   14.03   79.02   75.97    0.349134D+02    0.103283D+03    0.128987D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.823774D+02    0.125026D+04
  21a   14.03   79.02   75.97    0.747523D+02    0.690948D+02    0.125990D+04
  21a   14.03   79.02   75.97    0.824439D+02    0.976226D+02    0.132012D+04
  21a   14.03   79.02   75.97    0.747523D+02    0.110905D+03    0.132427D+04
  21a   14.03   79.02   75.97    0.464867D+02    0.616600D+02    0.125491D+04
  21a   14.03   79.02   75.97    0.615913D+02    0.610668D+02    0.125730D+04
  21a   14.03   79.02   75.97    0.464867D+02    0.118340D+03    0.121664D+04
  21a   14.03   79.02   75.97    0.615913D+02    0.118933D+03    0.120721D+04
  21a   14.03   79.02   75.97    0.349134D+02   -0.103283D+03    0.119708D+04
  21a   14.03   79.02   75.97    0.349134D+02   -0.767175D+02    0.126602D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.976226D+02    0.125090D+04
  21a   14.03   79.02   75.97    0.747523D+02   -0.110905D+03    0.115438D+04
  21a   14.03   79.02   75.97    0.824439D+02   -0.823774D+02    0.125624D+04
  21a   14.03   79.02   75.97    0.747523D+02   -0.690948D+02    0.125209D+04
  21a   14.03   79.02   75.97    0.464867D+02   -0.118340D+03    0.115276D+04
  21a   14.03   79.02   75.97    0.615913D+02   -0.118933D+03    0.110112D+04
  21a   14.03   79.02   75.97    0.464867D+02   -0.616600D+02    0.121579D+04
  21a   14.03   79.02   75.97    0.615913D+02   -0.610668D+02    0.124055D+04
  21a   14.03   79.02   75.97    0.317175D+02    0.000000D+00    0.133539D+04
  21a   14.03   79.02   75.97    0.317175D+02    0.180000D+03    0.116021D+04
  21a   14.03   79.02   75.97    0.900000D+02    0.317175D+02    0.116021D+04
  21a   14.03   79.02   75.97    0.900000D+02   -0.317175D+02    0.133532D+04
  21a   14.03   79.02   75.97    0.582825D+02    0.900000D+02    0.133166D+04
  21a   14.03   79.02   75.97    0.582825D+02   -0.900000D+02    0.116021D+04
  21a   14.03   79.02   75.97    0.209052D+02    0.900000D+02    0.133278D+04
  21a   14.03   79.02   75.97    0.209052D+02   -0.900000D+02    0.124829D+04
  21a   14.03   79.02   75.97    0.690948D+02    0.000000D+00    0.134151D+04
  21a   14.03   79.02   75.97    0.690948D+02    0.180000D+03    0.124717D+04
  21a   14.03   79.02   75.97    0.900000D+02    0.690948D+02    0.124780D+04
  21a   14.03   79.02   75.97    0.900000D+02   -0.690948D+02    0.134094D+04
